COUNTER,AF3,F7,F3, FC5, T7, P7, O1, O2,P8, T8, FC6, F4,F8, AF4,GYROX, GYROY, TIMESTAMP, FUNC_ID, FUNC_VALUE, MARKER, SYNC_SIGNAL,
34,4183.08,4183.59,4180,4181.03,4180.51,4191.28,4207.18,4194.87,4194.87,4193.33,4239.49,4940.51,4191.28,4190.26,2045,2039,229.481,0,0,0,0,
35,4181.54,4177.44,4186.15,4181.03,4184.62,4174.36,4155.38,4176.92,4189.23,4189.23,4238.97,4948.21,4184.1,4187.69,2043,2038,229.489,0,0,0,0,
36,4186.15,4181.03,4186.15,4182.56,4185.13,4185.64,4188.21,4184.62,4188.72,4190.26,4237.44,4949.23,4185.64,4192.31,2043,2038,229.497,0,0,0,0,
37,4185.64,4185.64,4181.54,4181.03,4180,4182.56,4189.23,4191.79,4187.69,4194.36,4240.51,4944.1,4189.74,4191.28,2044,2038,229.505,0,0,0,0,
38,4178.97,4181.54,4187.69,4188.72,4184.62,4177.44,4163.59,4178.46,4178.97,4190.26,4243.59,4949.23,4180.51,4184.62,2044,2039,229.513,0,0,0,0,
39,4186.67,4180.51,4179.49,4181.54,4183.59,4189.74,4211.28,4188.72,4194.36,4191.28,4235.38,4944.1,4189.23,4193.33,2045,2037,229.52,0,0,0,0,
40,4185.64,4180,4182.56,4184.62,4182.56,4168.72,4155.38,4174.36,4183.59,4191.28,4239.49,4951.28,4183.08,4192.82,2045,2038,229.529,0,0,0,0,
41,4181.54,4186.67,4182.05,4188.72,4184.1,4184.1,4186.67,4179.49,4182.56,4191.79,4238.97,4948.72,4182.05,4192.31,2043,2037,229.535,0,0,0,0,
42,4181.03,4183.59,4176.92,4181.03,4181.03,4185.13,4194.87,4187.18,4190.77,4191.79,4237.44,4944.1,4187.18,4193.33,2043,2038,229.544,0,0,0,0,
43,4181.03,4178.46,4187.18,4185.64,4184.62,4173.33,4148.72,4176.41,4180,4188.21,4240.51,4952.31,4181.54,4188.21,2045,2039,229.611,0,0,0,0,
44,4188.21,4187.18,4183.08,4183.08,4182.05,4190.26,4207.18,4192.82,4190.77,4190.77,4233.33,4945.13,4190.77,4189.74,2044,2039,229.611,0,0,0,0,
45,4182.56,4183.08,4186.67,4184.62,4180,4169.23,4167.69,4181.03,4185.13,4189.23,4241.54,4949.23,4183.08,4186.15,2043,2037,229.611,0,0,0,0,
46,4182.56,4180.51,4188.21,4188.21,4185.13,4176.92,4181.54,4180,4184.1,4190.26,4243.08,4950.26,4180.51,4188.72,2043,2037,229.611,0,0,0,0,
47,4186.67,4182.05,4182.56,4183.59,4185.64,4186.15,4195.38,4186.15,4191.28,4193.85,4235.38,4943.59,4190.26,4190.77,2044,2037,229.611,0,0,0,0,
48,4178.46,4180,4189.23,4187.69,4185.13,4173.33,4151.79,4174.87,4178.46,4188.72,4240,4954.36,4180.51,4186.67,2045,2037,229.611,0,0,0,0,
49,4183.08,4185.64,4181.03,4182.05,4182.05,4187.69,4207.18,4189.23,4188.72,4189.74,4238.46,4946.15,4186.15,4193.33,2044,2037,229.611,0,0,0,0,
50,4184.62,4181.54,4182.56,4183.08,4184.1,4174.36,4163.08,4178.97,4183.08,4190.77,4240,4943.59,4183.59,4191.79,2045,2037,229.611,0,0,0,0,
51,4183.08,4182.05,4186.15,4188.72,4186.67,4181.03,4169.74,4179.49,4182.05,4188.21,4239.49,4949.74,4182.05,4190.77,2044,2038,229.615,0,0,0,0,
52,4187.69,4184.62,4181.03,4183.08,4180,4185.64,4197.44,4189.74,4194.36,4189.23,4240,4947.18,4192.31,4192.31,2045,2037,229.625,0,0,0,0,
53,4183.08,4178.97,4189.23,4188.72,4182.56,4170.26,4147.18,4173.85,4181.54,4189.23,4247.69,4952.31,4182.05,4187.18,2044,2038,229.63,0,0,0,0,
54,4182.56,4182.56,4183.59,4185.13,4184.1,4192.31,4202.56,4189.23,4189.74,4191.28,4240.51,4944.1,4187.69,4190.77,2043,2037,229.638,0,0,0,0,
55,4181.03,4184.62,4185.13,4180.51,4183.08,4176.92,4175.9,4184.1,4188.21,4189.23,4240.51,4948.21,4186.67,4187.18,2044,2037,229.691,0,0,0,0,
56,4180.51,4184.1,4189.23,4183.08,4183.08,4172.82,4172.31,4178.46,4182.56,4187.69,4244.62,4954.87,4182.56,4187.69,2045,2038,229.737,0,0,0,0,
57,4186.67,4182.05,4180,4180,4177.95,4184.62,4200.51,4190.77,4191.28,4191.79,4239.49,4945.64,4191.79,4195.38,2045,2038,229.737,0,0,0,0,
58,4182.05,4177.95,4187.69,4188.72,4182.56,4171.79,4145.64,4174.87,4178.97,4188.72,4242.05,4951.28,4180,4187.69,2043,2038,229.737,0,0,0,0,
59,4183.59,4183.59,4183.59,4185.64,4181.03,4187.69,4200,4187.69,4188.72,4188.72,4235.9,4946.67,4183.08,4188.72,2043,2038,229.737,0,0,0,0,
60,4183.59,4182.05,4181.54,4181.54,4176.41,4175.38,4176.92,4188.21,4188.72,4190.26,4239.49,4947.18,4184.1,4190.26,2044,2038,229.737,0,0,0,0,
61,4182.56,4182.56,4189.23,4188.72,4182.56,4176.41,4160.51,4180,4180.51,4186.67,4245.13,4952.82,4179.49,4189.23,2045,2038,229.737,0,0,0,0,
62,4187.69,4187.18,4180,4183.59,4181.54,4190.26,4208.21,4189.74,4192.82,4189.74,4236.41,4944.1,4190.26,4193.33,2044,2038,229.737,0,0,0,0,
63,4182.05,4180,4183.59,4187.18,4182.56,4171.28,4157.95,4173.85,4181.03,4189.23,4240,4951.79,4180,4188.72,2044,2036,229.737,0,0,0,0,
64,4185.64,4182.05,4184.62,4185.13,4183.59,4187.69,4193.85,4185.13,4186.15,4191.28,4238.97,4947.69,4183.08,4191.28,2043,2038,229.737,0,0,0,0,
65,4187.18,4182.05,4183.08,4180,4181.54,4180.51,4177.44,4185.64,4190.26,4192.31,4240,4946.15,4186.67,4188.72,2045,2038,229.737,0,0,0,0,
66,4182.05,4180.51,4186.15,4187.18,4184.62,4175.9,4160,4176.41,4181.03,4190.26,4242.05,4953.33,4178.97,4184.1,2044,2039,229.737,0,0,0,0,
67,4188.21,4185.13,4177.44,4184.62,4182.56,4193.85,4211.28,4190.26,4193.85,4193.33,4234.87,4942.05,4190.77,4193.85,2045,2038,229.741,0,0,0,0,
68,4183.59,4178.97,4187.18,4187.18,4182.05,4173.33,4152.31,4177.44,4187.18,4191.28,4241.03,4946.67,4184.1,4191.28,2045,2038,229.748,0,0,0,0,
69,4180.51,4181.54,4186.15,4185.13,4183.08,4184.1,4185.64,4188.21,4189.23,4191.79,4241.03,4948.72,4184.1,4189.23,2045,2037,229.841,0,0,0,0,
70,4183.59,4183.59,4179.49,4180.51,4183.08,4180,4189.23,4188.72,4187.69,4191.79,4238.46,4947.69,4189.74,4188.21,2044,2037,229.864,0,0,0,0,
71,4180,4180,4187.18,4187.69,4185.64,4171.28,4160,4173.85,4176.92,4187.69,4241.03,4952.31,4181.54,4187.69,2043,2037,229.864,0,0,0,0,
72,4182.56,4184.1,4180.51,4182.05,4181.03,4190.77,4209.23,4191.79,4193.85,4190.77,4236.92,4944.1,4187.18,4194.36,2044,2037,229.864,0,0,0,0,
73,4181.54,4182.56,4184.1,4184.1,4183.08,4175.38,4154.87,4181.03,4185.13,4189.23,4241.03,4951.28,4180.51,4190.26,2044,2037,229.864,0,0,0,0,
74,4185.13,4185.64,4185.13,4186.15,4186.67,4181.54,4181.54,4182.56,4183.08,4189.74,4238.46,4950.26,4184.1,4191.28,2045,2037,229.864,0,0,0,0,
75,4188.21,4184.1,4180.51,4177.95,4182.56,4178.46,4192.31,4185.64,4191.28,4191.28,4236.41,4944.1,4188.21,4193.33,2045,2037,229.864,0,0,0,0,
76,4181.03,4179.49,4188.21,4184.62,4182.56,4171.79,4148.72,4173.33,4180,4188.72,4244.62,4952.31,4177.44,4188.21,2044,2037,229.864,0,0,0,0,
77,4184.62,4183.59,4183.08,4182.56,4178.46,4191.28,4202.56,4189.74,4188.72,4191.28,4240.51,4946.15,4188.21,4193.85,2044,2036,229.864,0,0,0,0,
78,4185.64,4180.51,4185.13,4179.49,4178.97,4172.31,4164.62,4178.46,4182.56,4189.74,4244.1,4949.23,4183.59,4190.77,2044,2037,229.864,0,0,0,0,
79,4184.62,4182.56,4185.13,4183.08,4186.67,4182.56,4183.59,4181.03,4183.59,4189.23,4243.59,4951.79,4180,4188.72,2044,2038,229.864,0,0,0,0,
80,4183.08,4183.08,4181.03,4179.49,4182.05,4186.15,4193.85,4189.23,4191.28,4191.28,4239.49,4949.23,4187.69,4189.23,2045,2037,229.864,0,0,0,0,
81,4175.9,4177.44,4191.79,4184.62,4180.51,4169.23,4145.64,4176.92,4179.49,4187.69,4245.13,4955.38,4179.49,4186.67,2044,2037,229.864,0,0,0,0,
82,4182.56,4181.54,4184.62,4180.51,4181.54,4188.21,4203.08,4195.9,4190.77,4191.79,4238.46,4945.13,4188.21,4193.85,2045,2038,229.864,0,0,0,0,
83,4184.1,4180,4185.13,4180.51,4181.54,4174.36,4163.59,4185.13,4184.1,4192.31,4236.92,4947.69,4185.13,4190.77,2045,2036,229.948,0,0,0,0,
84,4183.59,4181.54,4189.23,4185.13,4182.05,4179.49,4170.77,4178.46,4182.05,4190.26,4239.49,4952.31,4178.97,4189.23,2044,2038,229.948,0,0,0,0,
85,4185.13,4182.56,4178.97,4180,4180,4189.23,4200.51,4191.79,4194.87,4192.31,4242.05,4944.62,4188.21,4190.26,2044,2039,229.948,0,0,0,0,
86,4178.97,4177.95,4187.18,4185.13,4183.08,4168.72,4151.79,4177.95,4181.03,4189.74,4245.64,4950.26,4181.03,4183.59,2044,2037,229.948,0,0,0,0,
87,4186.67,4183.59,4185.13,4182.05,4181.03,4184.62,4205.64,4185.64,4189.23,4191.28,4236.41,4944.62,4185.64,4190.26,2045,2038,229.948,0,0,0,0,
88,4184.1,4181.54,4183.59,4181.54,4181.03,4179.49,4172.82,4180,4188.72,4190.77,4238.46,4947.18,4185.13,4189.74,2045,2037,229.948,0,0,0,0,
89,4174.87,4180.51,4187.69,4186.15,4185.64,4182.56,4164.1,4178.97,4182.05,4190.26,4242.05,4953.33,4181.03,4187.69,2044,2038,229.948,0,0,0,0,
90,4182.56,4184.1,4180,4177.95,4181.54,4188.21,4200,4189.23,4189.74,4192.82,4237.44,4944.62,4188.72,4193.85,2045,2037,229.948,0,0,0,0,
91,4183.59,4180.51,4186.15,4183.59,4181.03,4170.77,4150.77,4173.33,4178.97,4189.74,4245.64,4949.23,4178.97,4189.74,2045,2039,229.948,0,0,0,0,
92,4185.13,4182.05,4183.08,4184.62,4181.03,4187.18,4199.49,4189.23,4190.26,4189.74,4241.03,4944.62,4182.56,4189.74,2045,2037,229.948,0,0,0,0,
93,4183.08,4178.97,4182.05,4181.54,4182.56,4174.36,4174.87,4188.72,4191.28,4189.74,4237.95,4946.67,4184.1,4186.67,2045,2038,230.119,0,0,0,0,
94,4180.51,4180,4189.23,4186.15,4186.15,4175.38,4164.1,4181.54,4181.54,4191.28,4243.08,4952.31,4180,4187.18,2044,2038,230.119,0,0,0,0,
95,4187.18,4184.62,4180.51,4181.03,4180.51,4190.77,4212.31,4193.33,4189.74,4195.9,4239.49,4941.54,4188.72,4194.87,2044,2038,230.119,0,0,0,0,
96,4180.51,4178.46,4183.08,4184.62,4182.56,4170.26,4153.85,4176.92,4178.97,4189.74,4243.59,4949.74,4177.95,4188.72,2043,2038,230.119,0,0,0,0,
97,4178.46,4183.08,4180.51,4184.1,4184.1,4186.67,4189.74,4188.72,4187.18,4186.15,4241.03,4949.23,4182.56,4189.74,2045,2039,230.119,0,0,0,0,
98,4183.59,4183.59,4181.03,4178.46,4181.54,4181.54,4179.49,4188.72,4191.28,4191.28,4238.97,4947.18,4187.69,4191.79,2044,2038,230.119,0,0,0,0,
99,4184.1,4178.97,4190.26,4183.08,4185.64,4174.87,4158.46,4174.87,4179.49,4192.82,4241.54,4952.82,4180,4189.23,2044,2038,230.119,0,0,0,0,
100,4186.15,4184.1,4179.49,4178.97,4180.51,4190.77,4206.15,4191.79,4190.26,4190.77,4233.85,4944.62,4189.74,4192.82,2045,2038,230.119,0,0,0,0,
101,4181.03,4180.51,4182.56,4184.1,4180,4173.85,4153.33,4181.03,4182.56,4188.21,4238.46,4952.82,4183.59,4188.72,2045,2039,230.119,0,0,0,0,
102,4184.1,4180.51,4184.62,4185.64,4185.64,4186.67,4191.79,4186.15,4188.72,4193.85,4240,4953.33,4185.13,4191.28,2045,2038,230.119,0,0,0,0,
103,4186.67,4181.03,4181.54,4182.56,4183.59,4181.03,4191.28,4187.18,4191.79,4194.87,4240.51,4945.64,4188.72,4191.79,2044,2036,230.119,0,0,0,0,
104,4181.54,4181.03,4187.69,4190.26,4183.08,4171.28,4157.44,4175.9,4178.46,4190.26,4244.1,4950.77,4180,4188.21,2044,2037,230.119,0,0,0,0,
105,4185.64,4184.1,4179.49,4180,4182.56,4191.79,4210.26,4192.82,4192.82,4193.33,4238.97,4948.21,4191.28,4192.31,2043,2038,230.119,0,0,0,0,
106,4182.56,4179.49,4183.08,4177.44,4182.56,4174.87,4157.95,4182.05,4189.23,4190.77,4243.59,4953.33,4184.1,4187.69,2044,2038,230.119,0,0,0,0,
107,4184.62,4183.59,4184.62,4182.56,4180.51,4181.03,4180.51,4186.15,4188.21,4191.28,4239.49,4948.72,4182.56,4191.28,2044,2037,230.119,0,0,0,0,
108,4185.64,4183.59,4182.56,4180,4177.95,4180,4191.79,4191.79,4189.74,4194.36,4234.87,4944.62,4190.77,4195.38,2045,2038,230.119,0,0,0,0,
109,4177.44,4176.92,4188.72,4185.64,4184.1,4173.33,4154.36,4178.97,4177.95,4189.23,4242.05,4956.41,4180,4187.18,2044,2037,230.119,0,0,0,0,
110,4186.15,4180.51,4180.51,4181.03,4185.13,4192.82,4208.21,4190.77,4192.31,4192.31,4236.92,4948.21,4187.69,4190.77,2044,2038,230.119,0,0,0,0,
111,4190.26,4179.49,4187.18,4184.1,4184.62,4174.87,4164.62,4175.9,4185.13,4192.31,4240.51,4948.72,4185.13,4190.26,2045,2038,230.119,0,0,0,0,
112,4186.67,4184.1,4188.72,4187.69,4183.08,4181.03,4182.05,4181.03,4183.08,4190.77,4241.54,4950.26,4182.05,4191.28,2044,2038,230.119,0,0,0,0,
113,4184.62,4185.13,4179.49,4177.95,4178.97,4184.1,4200,4193.85,4192.82,4192.82,4236.41,4945.64,4186.15,4191.79,2044,2038,230.119,0,0,0,0,
114,4180,4178.46,4187.18,4184.1,4184.62,4172.82,4148.72,4176.41,4178.97,4190.26,4241.03,4954.87,4176.92,4186.15,2043,2038,230.119,0,0,0,0,
115,4187.18,4182.05,4181.54,4183.08,4182.05,4192.31,4200,4187.69,4187.18,4192.31,4238.46,4947.69,4187.18,4193.33,2044,2038,230.255,0,0,0,0,
116,4185.64,4180.51,4185.13,4182.56,4178.46,4175.9,4166.15,4182.56,4183.08,4194.87,4241.03,4946.67,4185.64,4192.82,2045,2038,230.255,0,0,0,0,
117,4181.54,4182.56,4189.23,4186.15,4184.1,4180,4173.85,4182.05,4179.49,4195.38,4238.97,4948.21,4179.49,4189.74,2044,2036,230.255,0,0,0,0,
118,4186.15,4182.05,4178.97,4182.05,4183.59,4187.69,4200,4189.23,4191.28,4192.31,4236.41,4943.59,4185.64,4189.23,2046,2038,230.255,0,0,0,0,
119,4180.51,4175.38,4189.74,4186.15,4184.1,4172.82,4150.26,4174.36,4182.05,4187.69,4246.67,4955.9,4179.49,4185.64,2044,2038,230.255,0,0,0,0,
120,4181.54,4183.59,4186.67,4182.56,4180,4190.26,4203.08,4191.28,4190.77,4193.85,4238.97,4949.74,4187.69,4192.31,2043,2038,230.255,0,0,0,0,
121,4181.54,4183.08,4180,4182.56,4178.46,4173.85,4169.74,4185.64,4186.67,4193.33,4236.92,4947.18,4183.08,4187.69,2044,2038,230.255,0,0,0,0,
122,4182.05,4179.49,4183.59,4186.67,4184.62,4174.87,4166.15,4179.49,4182.05,4189.23,4242.05,4951.79,4177.95,4185.13,2043,2036,230.255,0,0,0,0,
123,4188.72,4184.62,4180,4178.46,4183.08,4191.79,4205.13,4191.79,4193.85,4193.85,4238.97,4945.64,4189.74,4193.33,2046,2037,230.255,0,0,0,0,
124,4183.08,4182.56,4187.18,4183.59,4182.05,4173.33,4147.18,4176.92,4180,4192.31,4241.54,4950.77,4176.41,4189.74,2045,2037,230.255,0,0,0,0,
125,4186.15,4181.54,4183.59,4184.62,4181.54,4186.15,4193.33,4188.72,4186.15,4191.28,4236.41,4946.67,4178.46,4191.79,2044,2037,230.255,0,0,0,0,
126,4187.18,4177.95,4181.03,4183.59,4182.05,4176.92,4177.95,4185.13,4188.21,4192.82,4240,4950.26,4183.59,4190.77,2045,2039,230.255,0,0,0,0,
127,4180,4179.49,4187.69,4188.21,4185.64,4174.87,4163.59,4177.44,4182.56,4192.82,4245.64,4957.44,4180,4188.72,2044,2038,230.255,0,0,0,0,
128,4185.13,4185.64,4184.1,4180,4182.56,4187.18,4203.08,4192.82,4193.33,4193.85,4237.44,4949.23,4190.26,4193.33,2044,2037,230.255,0,0,0,0,
0,4183.59,4181.03,4187.18,4183.08,4182.56,4169.74,4150.26,4176.41,4178.97,4188.72,4242.56,4953.85,4182.56,4189.23,2043,2037,230.255,0,0,0,0,
1,4180.51,4183.59,4178.97,4185.13,4179.49,4186.67,4194.87,4185.13,4185.64,4188.21,4242.56,4948.21,4184.1,4191.79,2045,2039,230.255,0,0,0,0,
2,4179.49,4181.54,4179.49,4181.03,4178.46,4181.03,4183.08,4188.21,4187.69,4191.28,4240,4947.69,4189.74,4191.28,2044,2038,230.454,0,0,0,0,
3,4183.08,4179.49,4189.23,4186.67,4185.13,4174.87,4157.44,4180.51,4176.41,4190.26,4240.51,4957.95,4184.1,4189.23,2044,2037,230.454,0,0,0,0,
4,4190.26,4185.13,4179.49,4181.03,4178.46,4189.74,4207.18,4194.87,4192.82,4192.31,4235.9,4948.21,4187.69,4193.33,2043,2039,230.454,0,0,0,0,
5,4181.54,4180.51,4186.67,4185.13,4179.49,4169.74,4153.33,4178.97,4188.72,4191.28,4240.51,4950.26,4178.97,4187.69,2044,2038,230.454,0,0,0,0,
6,4183.59,4183.08,4186.67,4185.13,4186.67,4184.1,4186.67,4185.13,4188.21,4191.28,4237.44,4948.21,4185.13,4192.82,2045,2038,230.454,0,0,0,0,
7,4187.69,4183.59,4178.97,4178.46,4181.03,4186.15,4189.23,4189.23,4187.69,4191.79,4236.92,4944.62,4189.74,4194.87,2045,2037,230.454,0,0,0,0,
8,4180,4180,4187.18,4187.18,4180.51,4177.44,4158.46,4175.38,4178.46,4187.18,4243.59,4952.82,4179.49,4188.21,2045,2038,230.454,0,0,0,0,
9,4183.59,4183.59,4181.03,4180,4183.59,4192.31,4206.67,4186.67,4194.36,4190.26,4239.49,4944.1,4188.72,4192.82,2043,2037,230.454,0,0,0,0,
10,4182.56,4180.51,4182.56,4176.92,4185.64,4174.36,4151.28,4175.9,4185.13,4190.77,4245.64,4950.26,4183.08,4187.69,2044,2039,230.454,0,0,0,0,
11,4184.62,4183.08,4183.59,4181.03,4183.08,4185.64,4177.44,4183.59,4180.51,4191.79,4243.59,4953.85,4182.56,4187.69,2043,2039,230.454,0,0,0,0,
12,4187.18,4184.62,4180,4178.97,4177.95,4186.15,4191.79,4190.26,4187.18,4192.31,4236.41,4947.18,4190.77,4191.79,2046,2037,230.454,0,0,0,0,
13,4182.05,4180,4186.67,4185.64,4182.56,4172.31,4155.38,4176.92,4181.03,4187.18,4240.51,4951.79,4181.54,4187.69,2045,2037,230.454,0,0,0,0,
14,4184.1,4182.05,4178.97,4181.54,4183.08,4190.77,4210.26,4191.79,4192.31,4192.31,4236.41,4944.1,4187.18,4190.26,2044,2037,230.454,0,0,0,0,
15,4181.54,4180,4184.1,4181.54,4183.08,4174.36,4164.1,4179.49,4181.54,4193.85,4238.46,4947.69,4182.56,4189.74,2044,2038,230.454,0,0,0,0,
16,4182.56,4181.54,4188.21,4185.13,4183.59,4180.51,4179.49,4180,4180.51,4188.72,4240,4951.28,4183.59,4192.31,2043,2036,230.454,0,0,0,0,
17,4183.59,4183.59,4180.51,4181.54,4180.51,4184.62,4196.41,4189.23,4193.33,4190.26,4241.03,4945.64,4191.28,4189.23,2044,2037,230.454,0,0,0,0,
18,4174.87,4182.05,4186.67,4187.18,4185.13,4170.26,4144.62,4174.36,4181.54,4190.26,4244.1,4953.33,4177.95,4182.56,2044,2037,230.454,0,0,0,0,
19,4182.05,4186.15,4183.08,4180.51,4183.08,4188.21,4203.59,4190.26,4189.23,4192.31,4234.87,4947.69,4186.67,4193.33,2044,2038,230.454,0,0,0,0,
20,4187.18,4181.03,4185.64,4179.49,4178.46,4174.87,4171.28,4183.08,4187.18,4190.26,4239.49,4948.72,4188.21,4194.36,2044,2038,230.454,0,0,0,0,
21,4184.1,4182.05,4187.69,4186.15,4182.05,4181.03,4169.74,4179.49,4185.13,4188.72,4242.05,4949.23,4183.08,4189.74,2044,2038,230.454,0,0,0,0,
22,4182.56,4182.56,4180.51,4177.95,4182.05,4188.21,4197.44,4191.79,4191.28,4191.79,4236.92,4942.56,4190.26,4190.77,2043,2037,230.454,0,0,0,0,
23,4180,4177.44,4189.23,4183.08,4184.1,4170.77,4151.79,4177.44,4175.9,4189.23,4245.64,4953.33,4182.56,4187.69,2044,2038,230.454,0,0,0,0,
24,4187.18,4185.64,4181.54,4185.13,4180,4190.26,4199.49,4187.18,4187.18,4188.72,4239.49,4947.18,4186.67,4190.26,2044,2039,230.454,0,0,0,0,
25,4185.13,4184.62,4182.56,4183.08,4176.92,4178.46,4166.67,4180.51,4187.69,4188.21,4235.38,4946.67,4184.1,4188.21,2044,2037,230.454,0,0,0,0,
26,4177.95,4181.54,4189.74,4185.64,4185.13,4178.97,4165.13,4177.95,4180.51,4187.18,4238.97,4951.28,4178.97,4188.72,2044,2037,230.454,0,0,0,0,
27,4182.05,4182.56,4177.44,4176.92,4185.64,4191.28,4208.21,4194.36,4191.28,4190.77,4235.9,4941.54,4190.26,4193.33,2044,2038,230.454,0,0,0,0,
28,4191.79,4179.49,4188.72,4184.62,4178.46,4169.23,4152.31,4176.41,4181.54,4190.26,4244.1,4954.36,4188.21,4193.33,2044,2037,230.454,0,0,0,0,
29,4184.62,4177.44,4185.64,4184.62,4180,4186.15,4184.1,4185.64,4185.64,4190.77,4238.46,4947.69,4182.05,4188.72,2043,2037,230.461,0,0,0,0,
30,4167.18,4172.31,4173.33,4173.33,4186.67,4190.26,4187.69,4193.33,4188.72,4189.23,4228.72,4936.92,4174.36,4180.51,2043,2038,230.468,0,0,0,0,
31,4184.62,4182.56,4188.21,4181.54,4182.56,4183.59,4195.38,4183.59,4185.13,4188.72,4237.44,4951.79,4185.13,4194.87,2044,2037,230.473,0,0,0,0,
32,4192.31,4185.64,4184.62,4182.05,4178.46,4184.62,4205.13,4190.26,4192.82,4191.79,4237.95,4950.26,4194.36,4200.51,2043,2036,230.481,0,0,0,0,
33,4177.44,4176.41,4185.13,4184.62,4183.59,4170.26,4144.1,4178.46,4181.54,4189.23,4239.49,4950.77,4179.49,4187.18,2045,2037,230.489,0,0,0,0,
34,4183.08,4182.56,4186.67,4187.18,4182.05,4187.69,4197.44,4185.64,4186.15,4192.82,4237.44,4948.72,4186.67,4193.33,2044,2037,230.53,0,0,0,0,
35,4184.1,4181.03,4182.05,4183.08,4181.54,4178.46,4180.51,4186.67,4186.67,4193.33,4238.97,4947.18,4185.64,4191.28,2045,2038,230.53,0,0,0,0,
36,4183.08,4181.03,4187.69,4185.64,4182.56,4174.36,4153.85,4181.03,4180,4189.23,4243.59,4952.82,4180,4186.67,2044,2038,230.53,0,0,0,0,
37,4186.15,4184.62,4181.03,4181.54,4177.44,4193.85,4201.54,4195.38,4192.31,4192.31,4235.9,4942.05,4192.31,4194.36,2044,2039,230.53,0,0,0,0,
38,4182.05,4178.97,4184.62,4187.18,4182.05,4174.87,4154.87,4180.51,4182.56,4189.23,4240,4948.21,4182.05,4190.26,2045,2040,230.53,0,0,0,0,
39,4182.56,4183.08,4183.08,4185.64,4186.67,4185.13,4191.79,4186.67,4186.15,4191.28,4241.03,4950.77,4180.51,4188.72,2044,2039,230.538,0,0,0,0,
40,4182.56,4183.08,4181.03,4176.92,4178.97,4183.08,4185.64,4190.77,4191.79,4194.36,4238.97,4948.21,4187.69,4190.77,2044,2039,230.546,0,0,0,0,
41,4180,4178.97,4189.74,4187.69,4179.49,4173.33,4150.26,4176.92,4181.03,4192.31,4242.05,4955.38,4181.54,4189.23,2044,2038,230.553,0,0,0,0,
42,4184.62,4181.03,4181.54,4184.1,4180.51,4189.23,4206.67,4189.74,4191.79,4194.36,4235.38,4946.15,4187.18,4190.26,2045,2037,230.56,0,0,0,0,
43,4183.08,4181.54,4187.69,4184.1,4181.03,4170.77,4155.38,4177.95,4185.13,4190.77,4240,4951.79,4181.03,4186.67,2045,2039,230.57,0,0,0,0,
44,4182.56,4186.15,4186.15,4186.67,4185.64,4182.05,4177.44,4185.64,4186.15,4187.18,4237.95,4950.77,4182.05,4191.28,2045,2037,230.576,0,0,0,0,
45,4188.72,4182.56,4178.97,4180.51,4184.62,4183.08,4197.95,4191.28,4191.79,4191.28,4235.9,4943.08,4190.77,4193.33,2044,2038,230.584,0,0,0,0,
46,4184.1,4180,4191.79,4187.69,4185.13,4170.26,4160,4174.36,4178.97,4192.31,4242.05,4953.33,4182.56,4188.72,2043,2040,230.592,0,0,0,0,
47,4180,4186.15,4185.64,4184.62,4182.56,4189.74,4207.69,4190.77,4189.74,4193.33,4235.9,4947.69,4187.18,4191.28,2044,2038,230.6,0,0,0,0,
48,4182.05,4180.51,4185.64,4184.1,4181.54,4171.79,4161.54,4177.95,4183.59,4191.28,4243.08,4950.26,4185.13,4187.69,2044,2038,230.608,0,0,0,0,
49,4186.15,4181.54,4189.74,4186.67,4182.05,4176.41,4174.36,4176.92,4180,4190.77,4244.1,4949.74,4184.62,4187.18,2045,2038,230.615,0,0,0,0,
50,4187.69,4186.67,4184.1,4180,4180,4184.62,4197.95,4191.28,4189.23,4192.82,4236.41,4943.08,4190.77,4189.23,2045,2037,230.626,0,0,0,0,
51,4181.03,4182.05,4189.74,4187.69,4183.59,4173.33,4152.82,4178.97,4178.46,4191.28,4242.05,4950.77,4181.03,4187.18,2044,2037,230.632,0,0,0,0,
52,4184.1,4181.03,4180.51,4184.1,4181.03,4190.26,4201.54,4190.26,4188.72,4193.85,4236.92,4943.59,4185.13,4192.82,2044,2038,230.64,0,0,0,0,
53,4188.72,4180,4183.08,4183.59,4177.95,4174.36,4166.67,4182.05,4186.15,4191.79,4239.49,4948.21,4183.59,4190.77,2044,2037,230.648,0,0,0,0,
54,4185.13,4183.59,4188.72,4188.72,4182.56,4178.97,4172.82,4182.05,4183.08,4190.26,4240,4949.74,4181.54,4189.23,2043,2037,230.654,0,0,0,0,
55,4184.1,4184.62,4180.51,4181.03,4181.54,4189.23,4201.54,4193.85,4192.31,4193.33,4233.33,4941.03,4186.15,4193.33,2045,2037,230.663,0,0,0,0,
56,4180,4177.95,4186.15,4184.62,4182.56,4172.31,4150.26,4173.33,4177.44,4190.26,4241.03,4953.33,4174.36,4189.23,2045,2039,230.776,0,0,0,0,
57,4181.03,4180.51,4177.95,4184.1,4181.54,4188.21,4200.51,4186.15,4184.62,4190.77,4239.49,4947.69,4183.08,4191.28,2044,2037,230.78,0,0,0,0,
58,4180.51,4181.54,4178.97,4185.64,4180.51,4176.41,4171.28,4186.67,4186.15,4191.79,4239.49,4946.15,4188.21,4190.26,2045,2036,230.78,0,0,0,0,
